probe_id,GSM178746,GSM180372,GSM180373,GSM180374,GSM180375,GSM180376,GSM180377,GSM180378,GSM180379,GSM180380,GSM180381,GSM180382,GSM180383,GSM180384,GSM180385,GSM180386,GSM180387,GSM180388,GSM180389,GSM180390
219516_at,361.15,816.626,4054.44,489.605,1018.19,5543.83,522.094,3179.46,435.518,488.671,3334.07,263.887,3997.76,6960.4,855.479,5665.09,522.594,635.139,550.207,863.239
219517_at,918.26,4511.58,7280.52,2516,2862.09,216.289,1915.39,585.594,3984.78,1150.96,632.724,1985.02,1969.16,741.416,3122.16,1893.24,637.276,5052.44,4998.22,426.167
219518_s_at,3687.59,227.506,908.339,603.387,6492.33,643.619,789.123,455.804,333.724,7870.18,349.751,4428.35,315.357,2428.2,3153.62,6677.57,1259.03,2744.95,208.979,3799.28
219519_s_at,884.156,1268.43,344.717,2867.2,1310.21,679.963,404.752,2236.73,3916.18,2340.89,660.74,4836.7,2391.78,229.995,464.001,1555.02,373.921,226.887,282.97,247.213
219520_s_at,638.652,1386.5,4132.3,3340.6,328.596,435.318,1319.88,2004.72,158.563,181.013,297.313,809.997,578.805,317.867,377.098,340.976,282.204,5245.56,399.58,409.008
219521_at,360.52,481.413,579.554,882.411,6841.56,1260.03,399.043,398.862,228.142,188.686,5342.67,450.633,1032.32,361.18,1307.98,2957.58,577.447,316.001,484.205,1159.7
219522_at,394.051,1382.53,373.694,4008.71,5494.72,1870.8,473.904,309.328,3214.2,744.638,11214.4,1291.06,5195.93,1290.03,364.948,3816.51,2161.11,1064.13,867.442,740.018
219523_s_at,949.48,700.895,480.72,6264.72,310.159,277.146,2857.51,441.019,350.216,207.103,186.011,1902.29,285.997,2191.15,4017.01,321.577,3135.37,179.313,1986.61,288.53
219524_s_at,6686.75,7041.42,7298.06,492.742,7926.92,253.35,2349.64,250.995,515.603,473.468,300.887,1906.61,415.885,3882.28,273.893,1904.89,4056.06,189.481,1492.32,553.203
219525_at,263.566,874.297,3362.41,3841.03,7422.43,8062.52,2903.54,847.996,831.383,164.153,334.928,1068.77,1577.86,534.456,207.712,4128.76,277.989,1162.39,311.517,260.204
219526_at,368.485,2727.83,706.642,1770.25,4692.37,923.255,793.533,3372.32,8295.99,2220.92,939.87,502.222,189.748,778.776,2663.59,7168.03,470.32,4095.08,8011.46,6788.06
219527_at,2432.86,712.656,1073.04,517.645,356.806,483.552,5374.52,955.369,213.522,207.488,676.03,277.851,332.883,189.947,244.118,4945.47,9966.5,2798,210.358,3723.29
219528_s_at,6519.63,771.163,2430.23,3103.7,2846.95,2752.78,307.526,4077.77,503.005,416.097,315.091,6813.06,2418.35,247.231,202.457,4824.04,894.448,4801.92,208.519,268.682
219529_at,5740.88,3263.71,331.423,5740.88,262.214,871.696,324.856,2521.21,218.071,238.43,3056.07,343.561,316.526,866.806,4026.22,230.651,748.51,555.604,669.678,213.968
219530_at,670.882,406.646,546.055,1923.77,466.123,5087.9,2620.6,1232.63,5439.39,1352.49,1061.41,394.818,661.89,3210.78,871.525,270.534,212.876,407.104,2932.13,1172.34
219531_at,6423.13,1364.48,509.242,313.636,5653.09,2580.74,7344.76,1286.93,437.17,1740.22,3708.29,471.103,956.686,298.141,3115.4,328.019,199.777,732.435,7428.1,1028.09
219532_at,468.821,321.12,4451.35,209.468,4897.64,3662.7,3142.39,290.966,270.45,4163.93,283.572,270.388,1891.98,229.609,3083.24,189.151,502.129,398.895,239.92,3058.37
219533_at,400.327,2523.08,398.843,415.033,872.085,304.754,3032.6,579.672,687.484,190.629,383.352,3403.16,710.233,1186.32,769.684,388.504,1153.49,197.766,156.104,874.012
219534_x_at,4172.79,1731.46,1211.75,1022.06,505.665,2260.01,5220.08,1927.79,4940.19,1625.6,2314.76,1684.97,836.935,848.179,1737.06,5303.57,3285.81,225.548,296.864,2695.85
219535_at,571.118,354.139,484.523,2075.82,1562.28,722.272,288.905,7242.97,2682.64,447.31,6095.89,2584.93,4344.52,1548.47,473.708,1391.3,5002.55,4231.71,582.449,5184.12
219536_s_at,423.092,446.158,380.532,2231.4,1333.99,1604.54,1141.25,1531.08,3274.71,277.156,7178.41,437.562,3812.34,7935.34,2696.83,3757.45,4839.11,825.044,1723.73,5875.46
219537_x_at,964.926,1040.59,462.505,778.738,732.511,8275.83,4301.48,348.599,3145.97,665.883,3390.02,1191.09,3294.38,652.217,372.217,5136.9,352.395,1647.06,221.142,889.12
219538_at,8273.08,2478.23,636.935,837.499,238.85,3062.21,1047.9,773.202,1669.21,2462.8,447.383,1152.93,219.791,1225.94,842.399,2652.2,1442.1,713.108,8980.64,222.77
219539_at,307.059,3944.67,435.931,6964.46,311.097,532.303,661.671,2324.08,1606.09,540.862,4517.53,2670.29,2528.08,3919.67,965.438,1337.55,7481.05,4302.77,3586.2,3610.43
219540_at,6089.9,4214.14,8062.9,8366.05,3997.36,508.066,5761.11,377.908,7666.89,3299.14,302.451,5292.58,5369.43,3431.39,4905.47,6609.92,8819.26,797.69,7268.84,3431.45
219541_at,6030.03,1517.2,584.178,603.944,2316.63,424.212,4660.28,12483.6,418.225,557.23,2896.39,4872.02,2648.85,5496.69,2284.78,397.781,7833.39,631.935,3760.78,905.361
219542_at,1408.89,6465.05,795.403,3887.5,304.714,3545.97,846.606,461.385,1856.85,1064.84,5889.72,815.834,358.698,357.795,2524.1,3399.35,1480.56,476.418,2488.75,398.388
219543_at,1330.56,401.465,192.963,5141.38,12257.7,865.696,4445.28,444.572,3888.23,4726.35,5571.99,6809.25,3478.6,1560.62,248.453,2299.56,814.875,297.462,189.302,3098.85
219544_at,7778.39,1945.96,657.511,2720.92,7203.8,712.601,291.59,428.551,3222.7,3709.03,4877.96,7623,226.376,6770.45,860.024,209.611,5303.98,566.465,861.934,6892.45
219545_at,591.72,1545.78,3590.58,5824.02,7687.68,3871.28,2673.43,5009.12,2574.89,4843.42,7585.78,3692.1,4689.7,4561.25,3989.85,277.556,1120.52,335.267,307.714,5801.08
219546_at,1215.35,262.621,6417.71,265.8,398.074,597.462,452.99,5506.48,2617.48,4891.6,653.131,1901.28,10050.4,1289.17,269.57,3738.91,6695.98,359.668,7545.22,6346.11
219547_at,443.55,1614.07,1050.87,3603.33,367.583,7066.66,5703.03,415.816,6928.28,284.631,387.612,1417.48,2395.57,3448.38,1242,717.096,420.807,663.659,2949.14,3088.92
219548_at,1213.57,414.639,469.309,868.233,5747.37,321.701,802.275,999.904,4358.3,3948.75,3412.85,295.961,515.977,186.207,737.322,570.452,3065.6,414.959,290.213,881.346
219549_s_at,7120.64,340.835,392.436,978.555,518.697,302.844,410.802,5017.06,4121.76,3599.34,324.097,5171.97,8151.12,548.065,5526.75,9215.54,8193.48,852.33,428.464,9332.77
219550_at,585.149,2480.86,2762.31,434.018,451.214,557.295,2824.78,1561.62,4194.62,255.722,513.881,860.091,1823.56,2054.1,8482.92,657.205,746.66,2096.67,257.724,4815.21
219551_at,1256.65,12542.1,11295.2,293.662,404.475,10913.2,1779.32,745.321,6610,3280.96,1321.12,938.727,2556.65,12650.4,15806.4,7307.69,17998.7,11781.6,8816.32,5099.43
219552_at,4826.11,1988.45,513.971,1954.4,996.452,405.462,7327.32,286.891,394.502,325.458,466.595,2635.94,3758.58,190.972,863.735,312.007,254.182,285.091,1356.47,387.26
219553_at,389.909,299.197,902.708,615.769,1876.55,4568.13,329.046,4485.31,3291.13,2554.44,2037.79,197.975,603.503,571.24,295.881,766.436,315.583,627.531,2373.56,765.106
219554_at,419.041,1021.78,3548.8,3252.61,5429.97,3332.24,12032.6,1110.85,5254.3,3994.65,2199.09,4481.46,537.818,6501.03,934.732,277.946,5949.74,488.314,14276,7010.83
219555_s_at,7271.71,878.326,369.108,5066.16,275.349,401.926,2167.55,4708.96,2797.55,6649.97,4145.59,7512.44,285.054,2278.59,328.992,7964.37,6890.01,3605.16,210.363,1039.52
219556_at,1119.84,3655.18,484.852,3142.14,3270.32,696.965,3827.41,2749.15,231.533,2914.69,556.817,797.96,370.129,1213.91,3635.23,3706.44,635.076,3643.76,261.412,848.87
219557_s_at,278.305,245.017,5238.08,1273.9,6772.79,589.473,4201.36,647.247,559.271,382.675,1588.13,4183.84,4742.79,425.606,513.587,294.823,1134.92,2736.68,3210.29,4834.96
219558_at,413.655,336.637,462.811,985.943,2506.78,2857.65,1436.72,3948.84,5113.71,492.417,1033.91,3139.23,5264.41,2224.29,878.752,1095.86,258.59,2605.98,551.711,260.014
219559_at,3646.37,1032.12,323.558,3443.52,5191.05,407.454,315.22,548.606,268.92,3338.83,297.458,3460.18,976.52,588.483,398.177,1710.9,490.528,256.103,2565.83,1902.42
219560_at,10885.7,1124.54,5249.63,7551.08,3282.11,2624.46,6320.14,10436.6,7969.61,671.541,3624.08,4783.56,1288.54,2583.06,5487.52,3633.92,614.725,1257.59,2562.3,673.308
219561_at,6111.89,6352.74,1013.76,824.345,8378.15,4061.24,4236.13,3055.27,1164.14,4557.7,2312.97,5213.96,769.072,5460.91,642.302,6214.55,853.969,2792.04,1672.57,7713.87
219562_at,400.621,322.488,4110.13,5525.65,1584.91,269.998,2374.78,3205.37,6817.3,2471.43,1563.44,1043.13,2737.29,1081.95,637.463,2625.27,1534.61,234.202,2459.38,4190.25
219563_at,509.054,5811.26,508.694,1569.57,2407.67,902.729,345.968,5166.05,1806.63,716.203,5629.81,1806.09,523.626,824.908,3560.08,3584.72,262.721,6780,773.016,7760.66
219564_at,439.438,784.77,2827.77,1962.52,840.983,2550.39,13497.2,249.804,1223.81,499.134,1064.9,895.383,2983.73,259.377,5391.17,869.186,1736.85,2057.34,518.495,1520.67
219565_at,3327.93,780.507,3609.95,903.814,541.227,351.462,245.465,477.4,4386.01,2581.96,578.551,3584.51,3307.13,268.242,575.08,1122.45,205.505,719.672,5779.09,2922
219566_at,469.447,5799.24,7321.75,373.875,626.346,730.353,1510.92,346.247,310.341,681.444,1155.24,435.746,1035.66,828.333,834.008,804.532,1135.32,531.152,1981.11,321.34
219567_s_at,1102.38,1191.22,802.805,328.046,3585.92,3702.08,504.729,158.072,193.606,2126,180.814,166.231,443.447,1300.74,444.606,3326.72,268.258,5570.57,458.696,2760.12
219568_x_at,3034.64,641.17,2187.57,391.541,194.387,468.688,879.542,3261.84,2660.31,153.23,3278.56,3280.59,92.3395,2816.99,1185.77,113.568,321.062,2926.4,1141.98,2966.79
219569_s_at,748.364,860.514,5236.99,3075.24,2825.72,1260.27,552.299,2395.8,161.648,229.802,570.937,1323.39,4667.52,1972.47,6463.22,5364.27,1544.15,2264.12,3752.68,581.183
219570_at,272.344,505.488,4524.15,328.437,320.2,741.498,271.908,521.912,9127.01,676.243,376.613,5848.94,1658.95,4076.23,1267.25,962.835,1259.53,3528.82,9048.61,2904.31
219571_s_at,313.416,320.394,2585.3,341.02,659.082,682.019,6541.34,12210.8,122.572,311.798,9410.51,653.612,280.936,130.823,900.988,2510.25,254.525,971.087,646.629,2930.52
219572_at,306.839,4992.56,1072.54,504.828,1043.9,797.814,470.936,9854.56,741.657,5536.71,1299.87,651.295,265.404,268.768,204.684,792.237,622.02,5655.82,5047.24,4433.41
219573_at,6226.73,4088.55,1167.08,5075.82,520.437,7551.83,410.564,510.819,407.979,3526.63,6470.05,1686.79,3330.3,4063.52,4595.53,10403.5,366.935,847.855,483.86,5584.31
219574_at,2922.07,318.368,5951.47,1398.57,1002.11,7065.39,517.119,754.273,416.933,181.219,6901.07,2306.55,2873.87,565.792,3652.27,5076.98,350.072,2144.05,281.689,945.794
219575_s_at,738.358,1021.68,11995.2,2507.06,4500.82,12884,5126.46,14594.8,2731.85,7511.14,678.974,7327.92,6420.67,2731.96,6353.47,9842.19,2715.93,306.401,1936.39,1891.61
219576_at,238.56,165.897,321.749,738.318,3180.25,440.902,2472.94,342.679,1584.47,593.464,654.953,342.954,1463.42,623.976,346.517,7007.81,3176.76,6171.41,622.796,6218.51
219577_s_at,12802.7,16777.6,4243.42,427.687,4089.94,7407.13,10820.7,2633.05,2493.1,6313.59,4684.65,5749.11,7030.14,4945.87,1119.38,10035.4,422.304,10566,246.536,9095.1
219578_s_at,576.556,4963.27,5944.56,485.371,2018.6,1982.93,389.198,266.434,4575.26,637.306,3388.53,226.009,667.774,3165.03,302.108,2035.59,1895.98,7732.82,225.465,199.36
219579_at,1019.4,5664.05,4732.19,2382.24,2251.23,1587.73,6045.27,12266.2,6099.29,1826.89,8081.93,4165.32,729.643,1506.76,810.504,9108.57,9711.85,1698.78,747.69,429.357
219580_s_at,312.082,2819.21,797.962,718.998,5022.3,5669.63,445.332,6794.92,2797.28,12457.7,493.032,4921.52,2800.82,236.176,5851.46,1222.32,610.077,2906.18,8272.99,263.968
219581_at,313.203,5136.4,893.377,4918.09,3647.67,347.37,214.027,846.602,344.799,185.337,151.722,6189.94,1985.03,4491.32,357.3,325.067,897.976,3400.24,2458.46,708.023
219582_at,1199.5,530.967,344.335,818.86,12894.3,2695.28,5236.27,5118.88,9955.26,4352.73,2997.55,3269.03,8339.57,3582.3,8152.93,5830.6,595.085,1597.45,13512.2,293.457
219583_s_at,1047.13,177.224,400.568,11732.5,738.445,3659.46,382.843,2896.48,147.922,581.231,504.344,268.247,499.885,583.927,6211.44,304.525,637.916,3823.75,491.956,873.557
219584_at,170.012,418.422,611.052,11020,306.52,4282.25,3479.87,5639.87,899.442,634.678,416.601,1424.68,1431.14,325.277,259.152,279.493,13212.5,222.056,2679.08,248.227
219585_at,792.065,289.78,319.136,381.04,652.137,235.562,161.883,438.466,478.01,263.502,1795.6,384.233,384.226,1763.06,241.526,220.047,553.32,954.157,390.028,245.539
219586_at,5594.25,2703.93,511.857,1079.21,491.352,431.151,703.321,765.534,394.036,113.967,1323.1,3971.98,332.395,309.739,565.986,1239.67,1007.22,153.043,181.995,342.254
219587_at,264.193,468.855,417.581,421.806,5363.77,1371.01,547.403,5690.22,5800.17,524.646,920.531,2263.05,790.684,174.19,287.265,430.781,648.665,211.191,4451.86,3118.98
219588_s_at,540.186,911.272,1020.29,335.615,377.607,538.506,5076.7,5411.03,199.93,5471.36,575.705,834.952,1850.59,1434.97,3037.1,492.514,5646.77,835.032,5477.82,692.942
219589_s_at,1735.3,429.164,401.947,3039.49,553.538,1292.14,389.9,5609.29,2736.46,187.047,580.754,4496.7,238.28,191.115,2285.58,2949.54,723.864,897.479,170.83,868.19
219590_x_at,478.765,2399.05,313.774,402.676,2067.53,3259.99,1380.66,446.44,10673.5,4380.53,7398.53,570.398,7888.69,1080.3,579.613,597.17,990.875,4355.24,777.334,5089.65
219591_at,1232.03,564.748,5773.4,7725.98,3164.72,872.759,396.299,5498.23,373.627,395.581,1121.07,341.268,4807.56,2703.63,1263.11,3115.65,387.734,1464.44,7789.98,515.697
219592_at,398.243,996.11,443.334,1180.33,211.637,3859.43,282.923,1610.23,226.363,637.149,2333.07,509.112,909.203,2822.45,664.555,4321.73,327.95,2685.96,3319.26,2523.55
219593_at,882.864,1225.55,7686.27,337.91,361.199,364.071,5915.28,1236,2454.01,401.296,5354.9,208.083,3465.15,2128.84,355.548,915.722,10396.1,558.574,418.578,6050.38
219594_at,381.306,297.333,4162.06,463.937,255.09,307.666,1725.95,344.124,13017.9,2642.12,326.895,10022.7,10996.4,5184.72,4346.17,916.776,703.095,587.29,8588.31,924.543
219595_at,5389.55,10148.2,1301.5,854.742,418.477,771.042,2309.11,1257.24,246.769,207.269,492.475,603.024,1524.93,1137.67,784.746,4798.63,1838.14,588.817,240.034,338.253
219596_at,1469.06,1963.39,1183.11,6248.83,997.402,929.068,874.092,436.725,9258.35,2185.26,2302.8,517.871,361.319,1052.43,480.519,1067.16,266.843,9260.66,2963.73,6912.59
219597_s_at,485.676,773.793,277.086,225.831,7201.29,3594.18,346.927,389.295,398.735,153.295,246.289,235.658,685.708,484.434,6066.51,919.96,5213.76,3790.72,397.563,1475.64
219598_s_at,9426.23,8986.26,2509.96,1352.82,5099.22,885.164,9204.12,7449.47,5174,20755.5,3956.33,2203.44,2870.72,9499.84,3885.84,9461.44,441.865,902.382,18700.1,4722.09
219599_at,1637.37,4366.75,852.649,912.14,2016.65,816.345,2177.84,2855.17,1240.51,229.037,5409.47,10945.7,668.234,1011.75,377.86,5332.87,7761.58,519.709,10594.2,747.066
219600_s_at,449.712,4316.58,3519.08,713.685,389.136,7802.64,4922.04,8848.66,347.245,5400.92,1962.07,454.488,7524,277.173,3136.12,5225.06,1377.67,3298.78,2105.8,3698.15
219601_s_at,502.008,6962.27,590.006,846.119,5429.44,192.697,836.028,3551.02,2896.42,113.538,588.611,3855.96,125.564,175.994,3004.32,842.354,183.545,1345.81,103.649,6147.42
219602_s_at,6866.92,455.973,344.81,856.624,2658.9,3575.32,3769.09,352.369,581.787,474.65,1288.37,392,4318.71,2434.21,696.638,518.664,9821.36,516.714,656.264,566.363
219603_s_at,3241.22,3069.87,5049.21,410.645,1052.84,461.644,4498.78,3082.52,172.132,5304.88,9163.2,2816.67,442.541,9165.78,399.301,2506.23,396.304,312.08,5855.07,7109.29
219604_s_at,703.779,715.376,805.433,1575.59,1297.76,6449.31,414.755,735.416,1133.57,431.93,4501.19,347.795,155.356,278.642,682.621,2281.35,191.914,774.694,211.319,3142.44
219605_at,6955.95,442.449,1244.07,436.552,1108.73,524.99,910.504,337.318,3703.85,3614.31,295.676,2907.79,579.191,1652.72,253.98,274.053,6697.19,7642.38,1125.32,633.471
219606_at,309.3,885.884,684.524,677.757,4568.27,313.334,698.062,3699.23,210.115,127.597,238.597,977.381,2017.63,4244.82,547.199,2202.63,3160.14,726.548,1352.65,1573.92
219607_s_at,440.773,3610.85,229.902,6349.25,7184.13,3247.09,285.98,3429.76,3035.08,4040.29,3648.03,298.602,206.043,5546.44,6836.6,629.442,506.783,295.334,3389.41,2311.48
219608_s_at,3966.47,892.013,554.058,556.132,2381.33,769.228,289.285,2950.81,952.181,2792.64,2146.55,351.651,1521.88,557.453,773.283,298.389,791.578,461.613,245.41,5177.74
219609_at,1548.22,282.277,4015.69,286.601,454.97,7257.89,5817.6,270.281,259.601,536.895,6786.07,482.482,3450.73,882.009,234.828,174.1,283.9,613.508,700.34,280.706
219610_at,969.354,774.668,1056.37,343.939,367.388,7625.44,2502.44,4846.55,276.118,9392.9,297.606,295.019,220.402,1543.72,5546.51,293.444,2613.36,3407.31,189.338,6238.76
219611_s_at,435.279,5869.67,3795.83,1016.95,789.459,4041.33,326.859,3593.75,7314.43,4553.94,8273.13,760.836,983.066,1078.8,1133.84,6822.21,4624.39,1579.11,3200.98,7421.01
219612_s_at,7671.58,676.23,9983.95,3103.22,567.694,2829.65,10111.5,763.155,5607.82,1062.66,274.571,287.33,172.433,193.974,5139.09,522.719,9780.64,488.173,3815.39,222.436
219613_s_at,469.818,972.444,1380.28,525.842,1117.09,1636.1,452.997,5435.63,8447.3,3320.51,959.781,5009.1,4159.73,1971.4,919.076,8121.51,2664.83,1616.63,841.907,3191.65
219614_s_at,2049.82,363.779,408.876,345.864,3131.33,356.267,523.818,2922.36,605.741,2372.46,7085.27,3859.78,254.608,467.801,370.228,439.973,3750.02,2280.24,491.995,1937.21
219615_s_at,410.938,5106.89,251.389,842.076,7213.38,401.775,1244.38,487.857,3756.06,4061.23,6466.2,3501.1,2478.64,235.109,4249.41,3260.89,7558.15,1941.76,5518.4,5000.48
219616_at,1237.46,2270.44,1784.92,8324.23,2745.14,8031.68,3237.8,3333.44,3637.2,3424.17,1296.17,2056.89,6042.98,2886.96,4804.22,11278.7,7901.69,5833.58,4932.65,4229.96
219617_at,6319.71,887.549,1442.28,4507.03,4433.06,4068.46,458.379,1315.38,1942.09,191.972,470.488,8439.09,1077.29,733.117,1544.68,6081.28,709.537,808.083,3490.33,2376.51
219618_at,5761.21,339.241,729.289,1081.78,4964.84,350.578,320.947,449.644,246.828,3603.15,4615.46,3865.61,5670.59,2220.46,343.61,3049.28,592.13,254.088,4995.62,3540.9
219619_at,438.785,461.151,1091.21,6978.05,4697.22,5738.15,7189.15,382.555,8653.02,6484.61,593.92,7067.37,1482.12,2152.18,8613.07,5941.34,9192.49,862.002,430.052,997.833
219620_x_at,2180.99,315.927,2291.22,1108.96,8753.32,1485.58,932.86,315.786,589.411,2914.3,3382.4,610.208,4844.67,360.417,424.795,3202.69,178.415,243.966,2898.61,6595.16
219621_at,568.763,301.162,401.03,2826.55,972.373,1181.38,3450.91,3591.19,4222.66,2041.83,334.928,346.078,585.39,951.181,2068.5,596.109,1255.11,8614.48,440.858,1036.88
219622_at,4731.83,716.073,851.606,5035.96,408.191,3530.4,6391.43,551.138,5492.5,18125.4,6986.12,343.584,13983,9721.29,2291.95,5891.36,5466.39,897.335,7931.18,9292.5
219623_at,401.379,988.784,5811.16,5182.82,835.375,1775.6,1077.69,1274.56,316.072,275.76,2498.67,391.369,395.715,4728.02,1264.57,4589.46,3541.42,668.996,608.757,309.452
219624_at,1780.45,2142.15,2841.81,642.551,4174.04,1248.09,411.778,8403.65,4940.08,203.509,242.934,9891.68,4171.43,1130.09,3387.85,3937.88,613.06,5280,2698.36,4285.91
219625_s_at,962.213,350.143,491.285,327.842,603.216,5730.77,975.995,1637.41,1622.44,2195.75,246.149,2748.26,4839.28,2275.21,901.952,6222.62,2993.09,3734.66,3647.13,1784.41
219626_at,471.438,419.203,1710,576.508,3152.68,1029.27,399.709,4856.3,4592.89,2693.57,640.803,1678.58,1199.12,564.365,2942.38,1101.88,337.671,304.009,1601.14,3632.61
219627_at,2599.73,3023.63,2711.07,6095.61,2303.03,4028.61,3650.91,6216.62,2814.41,483.28,2530.98,5220.14,454,1275.41,8722.71,435.144,9635.65,229.095,346.641,2715.67
219628_at,2060.13,360.595,6644.64,803.942,5219.12,2003.68,6761.8,336.105,661.037,4082.31,723.432,2251.11,4495.98,5289.56,639.35,416.338,669.441,601.383,1383.23,1650.76
219629_at,436.819,574.821,5035.66,696.261,2611.63,3081.96,3439.22,674.128,4174.91,633.938,548.809,224.363,3441.44,478.211,4290.64,3379.52,785.374,1805.66,155.712,3204
219630_at,1208.32,3038.31,417.973,1036.24,1802.83,5035.41,279.034,4780.24,1950.3,301.363,543.925,3840.17,260.459,5376.92,3321.61,253.404,227.132,987.372,244.379,1046.52
219631_at,1837.35,3738.5,390.146,3436.3,1285.26,5353.48,525.362,2149.05,458.331,715.893,2376.49,282.503,256.061,736.889,3598.67,229.425,837.319,265.852,211.775,458.366
219632_s_at,275.731,1048.43,4131.66,987.951,400.822,340.912,807.652,227.54,2241.07,1027.59,1666.72,268.622,212.49,324.5,598.825,6419.67,274.578,4132.17,202.017,245.731
219633_at,2568.91,3043.18,1140.49,573.71,2563.89,2016.52,2496.97,6083.26,3836.82,1637.65,8405.61,5261.73,129.609,941.605,3092.24,206.456,203.951,586.867,2823.91,728.714
219634_at,489.745,2443.12,4691.07,1471.6,919.773,7527.51,227.774,1631.01,278.615,801.818,492.68,265.784,5281.28,949.688,3612.44,3423.78,286.88,6273.73,5676.6,291.552
219635_at,5989.84,4531.56,636.224,973.699,9027.53,9282.45,4861.41,8000.11,2525.94,409.73,3674.68,4823.9,3438.22,967.605,3858.27,1743.03,905.806,3749.5,2804.43,7586.86
219636_s_at,469.175,7433.44,420.156,3651.73,3121.17,381.594,2929.36,1098.19,1257.07,7581.54,665.711,332.515,254.953,909.872,4202.39,1085.49,3093.45,2106.16,935.811,452.401
219637_at,306.363,1224.88,1011.29,2051.8,5536.33,288.735,253.127,438.672,254.996,1733.47,680.302,590.177,751.236,222.921,1638.17,225.912,596.938,1641.31,215.682,7043.45
219638_at,1446.19,1039.69,1242.46,4777.91,6284.86,10222.1,271.86,419.992,1432.23,433.176,9006.43,1650.9,1020.21,8176.06,1793.93,4380.32,464.261,886.721,427.655,379.419
